index,id,name,type,island,confidence,bucket,officialAuditSampled,candidateName,candidateSource,candidateLat,candidateLng,reason
774,st_croix-estate-fancy-hill,Fancy Hill,estate,st_croix,none,research_clean_name_no_candidate,true,Punch Hill,geographic_index,17.73965896466005,-64.86899338708506,weak_similarity
776,st_croix-estate-fannys-fancy,Fanny's Fancy,estate,st_croix,weak,ocr_or_name_cleanup_first,true,MARY'S FANCY,geographic_index,17.74612636309525,-64.7609306226064,weak_similarity
780,st_croix-estate-farnhnm,Farnhnm,estate,st_croix,none,research_clean_name_no_candidate,true,FAREHAM,geographic_index,17.719078631969403,-64.6706772295901,weak_similarity
781,st_croix-estate-farrington,Farrington,estate,st_croix,none,research_clean_name_no_candidate,true,CARLTON,geographic_index,17.6968615238159,-64.84550134041919,weak_similarity
782,st_thomas-point-ferrall-point,Ferrall Point,point,st_thomas,none,research_clean_name_no_candidate,true,PEARL,geographic_index,18.3580766730493,-64.9788318164592,weak_similarity
784,st_thomas-estate-fiigrlsk-klrke,Fiigrlsk Klrke,estate,st_thomas,none,research_clean_name_no_candidate,true,KINGS' QUARTER,geographic_index,18.341951771996698,-64.92744649382395,weak_similarity
785,st_john-dictionaryEntry-firewood-beach,Firewood Beach,dictionaryEntry,st_john,none,low_priority_non_map_record,false,Battery Beach,geographic_index,18.344308,-64.702969,weak_similarity
786,st_thomas-bay-fish-bay,Fish Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Smith Bay Road,geographic_index,18.335278251441,-64.86171891676014,weak_similarity
788,st_thomas-bay-fish-cay,Fish Cay,bay,st_thomas,none,research_clean_name_no_candidate,false,CAS CAY,geographic_index,18.30742565259155,-64.8657587591797,weak_similarity
789,st_thomas-point-fish-point,Fish Point,point,st_thomas,none,research_clean_name_no_candidate,true,NISKY,geographic_index,18.33151089875325,-64.9576625505323,weak_similarity
791,st_croix-bay-fishermens-point,Fishermen's Point,bay,st_croix,none,research_clean_name_no_candidate,false,Hermon Hill,geographic_index,17.73418300782975,-64.71072853406909,weak_similarity
793,st_thomas-point-flag-h-i-l-l,Flag Hill,point,st_thomas,none,research_clean_name_no_candidate,true,Bolongo Hill,geographic_index,18.3175123332078,-64.89879745646965,weak_similarity
796,st_thomas-estate-flagstok-hill,Flagstok Hill,estate,st_thomas,none,research_clean_name_no_candidate,true,Elizabeth Hill,geographic_index,18.35136065410805,-64.93523180616941,weak_similarity
797,st_thomas-bay-flamingo-bay,Flamingo Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Bolongo Bay,geographic_index,18.3175123332078,-64.89879745646965,weak_similarity
798,water_island-bay-flamingo-hill,Flamingo Hill,bay,water_island,none,research_clean_name_no_candidate,false,Honeymoon Beach,geographic_index,18.3195,-64.9517,weak_similarity
799,water_island-point-flamingo-point,Flamingo Point,point,water_island,none,research_clean_name_no_candidate,true,Honeymoon Beach,geographic_index,18.3195,-64.9517,weak_similarity
800,st_thomas-estate-flamingo-pond,Flamingo Pond,estate,st_thomas,none,research_clean_name_no_candidate,true,LIVER POOL,geographic_index,18.32988349314345,-64.92381194208124,weak_similarity
801,water_island-point-flamingo-rock,Flamingo Rock,point,water_island,none,research_clean_name_no_candidate,true,Honeymoon Beach,geographic_index,18.3195,-64.9517,weak_similarity
802,st_thomas-estate-flamingopan-bay,Flamingopan Bay,estate,st_thomas,none,research_clean_name_no_candidate,true,LANGMATH,geographic_index,18.3330248707287,-64.87415279470736,weak_similarity
804,st_john-point-flanagan-island,Flanagan Island,point,st_john,weak,review_candidate,true,FLANNIGAN ISLAND,geographic_index,18.3263268562391,-64.6509904374269,weak_similarity
805,st_john-point-flanagan-pasw-ge,Flanagan Passage,point,st_john,none,research_clean_name_no_candidate,true,FLANNIGAN ISLAND,geographic_index,18.3263268562391,-64.6509904374269,weak_similarity
810,st_thomas-point-fointe-dol-nordoueete,Pointe du Nordoueste,point,st_thomas,none,research_clean_name_no_candidate,true,Little Bordeaux Bay,geographic_index,18.356590458506503,-65.01661868979055,weak_similarity
812,st_thomas-point-footer-point,Footer Point,point,st_thomas,none,research_clean_name_no_candidate,true,DOROTHEA,geographic_index,18.36245597302735,-64.96542702087879,weak_similarity
813,st_croix-historic-fort-1-iiytcuto,Fort -1 iiytcuto,historic,st_croix,none,ocr_or_name_cleanup_first,true,WHITES BAY (South),geographic_index,17.68953537761275,-64.88339692489569,weak_similarity
814,st_thomas-hill-fort-catharina,Fort Catharina,hill,st_thomas,none,research_clean_name_no_candidate,false,Maria Hill,geographic_index,18.359333337383298,-64.98905345449211,weak_similarity
821,st_croix-historic-fort-lovi,Fort Lovi,historic,st_croix,none,research_clean_name_no_candidate,true,GROVE PLACE,geographic_index,17.730883867683502,-64.8230564385662,weak_similarity
822,st_thomas-historic-fort-nt,Fort Nt,historic,st_thomas,none,research_clean_name_no_candidate,true,Bluebeard’s Castle,geographic_index,18.3387,-64.9255,
823,st_thomas-bay-fort-point,Fort Point,bay,st_thomas,none,research_clean_name_no_candidate,false,Bolongo Bay,geographic_index,18.3175123332078,-64.89879745646965,
824,st_thomas-point-fort-saint-jean,Fort Saint Jean,point,st_thomas,none,research_clean_name_no_candidate,true,PEARL,geographic_index,18.3580766730493,-64.9788318164592,weak_similarity
825,st_thomas-point-fortberg,Fortberg,point,st_thomas,none,research_clean_name_no_candidate,true,SOLBERG,geographic_index,18.3502071369676,-64.94474322134475,weak_similarity
831,st_thomas-estate-forturrr,Forturrr,estate,st_thomas,none,research_clean_name_no_candidate,true,FORTUNA,geographic_index,18.34910707085145,-65.0142865514324,weak_similarity
833,st_croix-estate-fox,Fox,estate,st_croix,none,generic_fragment_do_not_coordinate,true,OXFORD,geographic_index,17.7422683253968,-64.86055976885295,weak_similarity
836,st_thomas-bay-francois-bay,Francois Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,French Bay,geographic_index,18.31958030255245,-64.9084111427579,weak_similarity
837,st_thomas-bay-frank-bay,Frank Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,French Bay,geographic_index,18.31958030255245,-64.9084111427579,weak_similarity
838,st_croix-bay-frazqoir-bay,Frazqoir Bay,bay,st_croix,none,research_clean_name_no_candidate,false,Fort Frederik,geographic_index,17.7125,-64.8842,weak_similarity
843,st_croix-estate-fredensborg,Fredensborg,estate,st_croix,none,research_clean_name_no_candidate,true,Fort Frederik,geographic_index,17.7129,-64.8832,weak_similarity
844,st_croix-hill-fredensborg-hill,Fredensborg Hill,hill,st_croix,none,research_clean_name_no_candidate,false,Caledonia Hill,geographic_index,17.76172242200235,-64.86961726911215,weak_similarity
846,st_croix-estate-fredensfeld,Fredensfeld,estate,st_croix,none,research_clean_name_no_candidate,true,FREDERIKSTED,geographic_index,17.7124548975535,-64.88349213990135,weak_similarity
852,st_thomas-point-frederik-battery,Frederik Battery,point,st_thomas,none,research_clean_name_no_candidate,true,Frederick Lutheran Church,geographic_index,18.3417,-64.9318,weak_similarity
854,st_thomas-point-frederik-knoll,Frederik Knoll,point,st_thomas,none,research_clean_name_no_candidate,true,Frederick Lutheran Church,geographic_index,18.3417,-64.9318,weak_similarity
855,st_thomas-point-frederik-p-o-i-n-t,Frederik Point,point,st_thomas,none,research_clean_name_no_candidate,true,Brewers Bay,geographic_index,18.3444,-64.9782,weak_similarity
857,st_thomas-point-frederiksberg-point,Frederiksberg Point,point,st_thomas,none,research_clean_name_no_candidate,true,Frederick Lutheran Church,geographic_index,18.3417,-64.9318,weak_similarity
858,st_thomas-estate-frederikshaab,Frederikshaab,estate,st_thomas,none,research_clean_name_no_candidate,true,Frederick Lutheran Church,geographic_index,18.3417,-64.9318,weak_similarity
862,st_thomas-point-frederiksted-road,Frederiksted Road,point,st_thomas,none,research_clean_name_no_candidate,true,Frederick Lutheran Church,geographic_index,18.3417,-64.9318,weak_similarity
866,st_john-bay-freeze-bay,Freeze Bay,bay,st_john,none,research_clean_name_no_candidate,false,FRIISE,geographic_index,18.3213357522002,-64.70057721079274,weak_similarity
870,st_thomas-bay-french-hill,French Hill,bay,st_thomas,review,ocr_or_name_cleanup_first,false,French Bay,geographic_index,18.31958030255245,-64.9084111427579,contains_clean_slug
871,st_croix-estate-french-point,French Point,estate,st_croix,none,research_clean_name_no_candidate,true,Greencay,geographic_index,17.7590180643778,-64.6571138576055,weak_similarity
875,st_thomas-point-fretti-clip-point,Fretti/ Clip Point,point,st_thomas,none,research_clean_name_no_candidate,true,ROTTO CAY,geographic_index,18.315388964993453,-64.8677568207732,weak_similarity
876,st_croix-historic-fricdrirk-ufot-t,Fricdrirk ufot t,historic,st_croix,none,research_clean_name_no_candidate,true,Fort Frederik,geographic_index,17.7129,-64.8832,weak_similarity
879,st_thomas-estate-fron8kmandebayen,Fron8kmandeBayen,estate,st_thomas,none,ocr_or_name_cleanup_first,true,Botanybay,geographic_index,18.354012,-65.033474,weak_similarity
884,st_john-point-fungi-passage,Fungi Passage,point,st_john,none,research_clean_name_no_candidate,false,CONGO CAY,geographic_index,18.36793575942825,-64.8029093404089,weak_similarity
885,st_croix-estate-funnel-bfdge,Funnel BFdge,estate,st_croix,none,research_clean_name_no_candidate,false,TURNER HOLE,geographic_index,17.7395734788511,-64.60978178464879,weak_similarity
886,st_thomas-bay-funnel-point,Funnel Point,bay,st_thomas,none,research_clean_name_no_candidate,false,Benner Bay,geographic_index,18.330419,-64.859625,weak_similarity
887,st_thomas-point-funta-colorado-6-longue,Funta Colorado 6 Longue,point,st_thomas,none,ocr_or_name_cleanup_first,false,Santa Maria Gut,geographic_index,18.359333337383298,-64.98905345449211,weak_similarity
889,st_thomas-point-gabriel-p-o-i-n-t,Gabriel P o i n t,point,st_thomas,none,ocr_or_name_cleanup_first,false,ADELPHI,geographic_index,18.3503525854884,-64.98204334502465,weak_similarity
890,st_john-bay-galge-bay,Galge Bay,bay,st_john,none,research_clean_name_no_candidate,false,Caroline,geographic_index,18.34652014852835,-64.72762843003869,weak_similarity
891,st_croix-bay-gallows-bay,Gallows Bay,bay,st_croix,none,research_clean_name_no_candidate,false,ALTONA,geographic_index,17.747965284366,-64.69015943989746,weak_similarity
894,st_thomas-estate-gasling,Gasling,estate,st_thomas,none,research_clean_name_no_candidate,false,THOMAS - LONG BAY,geographic_index,18.3372628064215,-64.91976801040366,weak_similarity
895,st_john-bay-gbwed-bay,Gbwed Bay,bay,st_john,none,research_clean_name_no_candidate,false,GRUNWALD,geographic_index,18.33410699808615,-64.77826179258105,weak_similarity
897,st_john-bay-genti-bay,Genti Bay,bay,st_john,none,research_clean_name_no_candidate,false,Leinster Bay,geographic_index,18.36092071796525,-64.71843131202445,weak_similarity
899,st_croix-estate-george-i-i-i-l-l,George I I i l l,estate,st_croix,none,ocr_or_name_cleanup_first,false,George Hill,geographic_index,17.717219913956598,-64.85465839096796,weak_similarity
902,st_john-hill-gift-hill,Gift Hill,hill,st_john,none,research_clean_name_no_candidate,false,Caneel Hill,geographic_index,18.34305825172645,-64.7874874960091,weak_similarity
903,st_thomas-estate-gift-hill-road,Gift Hill Road,estate,st_thomas,none,research_clean_name_no_candidate,false,Contant Hill,geographic_index,18.34442312704015,-64.95865161016525,weak_similarity
911,st_john-bay-gnlge-point,Gnlge Point,bay,st_john,none,research_clean_name_no_candidate,false,ENIGHED,geographic_index,18.329311500712798,-64.79193196712666,weak_similarity
912,st_croix-hill-goat-hill,Goat Hill,hill,st_croix,none,research_clean_name_no_candidate,false,Lowry Hill,geographic_index,17.738359631802048,-64.67317575378715,weak_similarity
922,st_thomas-estate-good-a-o-p-e,Good A o p e,estate,st_thomas,none,ocr_or_name_cleanup_first,false,Bordeaux Klyne Bay,geographic_index,18.356590458506503,-65.01661868979055,weak_similarity
923,st_thomas-estate-good-i-l-o-p-c,Good I l o p c,estate,st_thomas,none,ocr_or_name_cleanup_first,false,Honduras Hill or Gallows Hill,geographic_index,18.3364577625297,-64.94284931506209,weak_similarity
925,st_croix-bay-goodhope-bay,Goodhope Bay,bay,st_croix,review,review_candidate,false,HOPE,geographic_index,17.7092930829718,-64.75842071161856,contains_clean_slug
926,st_thomas-point-gorret-rock,Gorret Rock,point,st_thomas,none,research_clean_name_no_candidate,false,COCULUS ROCK,geographic_index,18.31372200975455,-64.8648698763188,weak_similarity
928,st_croix-bay-gosling-bay,Gosling Bay,bay,st_croix,none,research_clean_name_no_candidate,false,BLESSING,geographic_index,17.70959081594485,-64.7634544438253,weak_similarity
930,st_croix-hill-governor-hill,Governor Hill,hill,st_croix,none,research_clean_name_no_candidate,false,Hermon Hill,geographic_index,17.73418300782975,-64.71072853406909,weak_similarity
934,st_thomas-bay-grambokola-hill,Grambokola Hill,bay,st_thomas,none,research_clean_name_no_candidate,false,Donoe Hill,geographic_index,18.3360307539689,-64.90137070522624,weak_similarity
935,st_thomas-estate-granard,Granard,estate,st_thomas,none,research_clean_name_no_candidate,false,DEMARARA,geographic_index,18.3389130819727,-64.94160955785715,weak_similarity
937,st_croix-estate-grand-priwes8,Grand Priwes8,estate,st_croix,none,ocr_or_name_cleanup_first,false,LA GRANDE PRINCESSE,geographic_index,17.757271983688298,-64.73523993211084,weak_similarity
938,st_thomas-point-grande-de-hans-lollik,Grande de Hans-Lollik,point,st_thomas,none,research_clean_name_no_candidate,false,Little Hans-Lollik,geographic_index,18.409622883251153,-64.90668228034755,weak_similarity
939,st_thomas-estate-grange,Grange,estate,st_thomas,none,research_clean_name_no_candidate,false,Arons Estate,geographic_index,18.35358,-64.96938,weak_similarity
946,st_thomas-point-grasklip-point,Grasklip Point,point,st_thomas,none,research_clean_name_no_candidate,false,MAFOLIE,geographic_index,18.35057920990645,-64.9310796581254,weak_similarity
947,st_thomas-island-grass-cay,Grass Cay,island,st_thomas,none,research_clean_name_no_candidate,false,CAS CAY,geographic_index,18.30742565259155,-64.8657587591797,weak_similarity
948,st_thomas-cay-grass-cay,Grass Cay,cay,st_thomas,none,research_clean_name_no_candidate,false,CAS CAY,geographic_index,18.30742565259155,-64.8657587591797,weak_similarity
949,st_thomas-estate-grass-point,Grass Point,estate,st_thomas,none,research_clean_name_no_candidate,false,ROSS,geographic_index,18.344385751337548,-64.92106561631704,weak_similarity
950,st_thomas-bay-gravel-bay,Gravel Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Caret Point,geographic_index,18.36457293689035,-64.97608543520525,weak_similarity
951,st_thomas-point-grcen-c-a-g-point,Grcen C a g Point,point,st_thomas,none,ocr_or_name_cleanup_first,false,GREEN CAY,geographic_index,18.30961532150965,-64.9080402474628,weak_similarity
954,st_thomas-bay-great-bay,Great Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Bolongo Bay,geographic_index,18.3175123332078,-64.89879745646965,
956,st_john-estate-great-centerline,Great Centerline,estate,st_john,none,research_clean_name_no_candidate,false,Caroline,geographic_index,18.34652014852835,-64.72762843003869,weak_similarity
958,st_john-bay-great-cruz-bay,Great Cruz Bay,bay,st_john,none,research_clean_name_no_candidate,false,CRUZ BAY TOWN,geographic_index,18.33080615938465,-64.7961253218629,weak_similarity
959,st_croix-bay-great-gut,Great Gut,bay,st_croix,none,research_clean_name_no_candidate,false,Annaly Gut,geographic_index,17.758595,-64.852715,weak_similarity
960,st_thomas-bay-great-krum-bay,Great Krum Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,KALKUM CAY,geographic_index,18.3504403569425,-65.05770189420505,weak_similarity
962,st_thomas-historic-great-middleground,Great Middleground,historic,st_thomas,none,research_clean_name_no_candidate,false,HOSPITAL GROUND,geographic_index,18.34747443082285,-64.92553210361164,weak_similarity
967,st_thomas-estate-great-princess,Great Princess,estate,st_thomas,none,research_clean_name_no_candidate,false,FRENCHMAN'S BAY,geographic_index,18.31958030255245,-64.9084111427579,weak_similarity
977,st_thomas-bay-gregerie-bay,Gregerie Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Brewers Bay,geographic_index,18.3444,-64.9782,weak_similarity
978,st_thomas-point-gregerie-harbor,Gregerie Harbor,point,st_thomas,none,research_clean_name_no_candidate,false,Secret Harbour,geographic_index,18.3186,-64.8525,weak_similarity
980,st_croix-point-greig-hill,Greig Hill,point,st_croix,none,research_clean_name_no_candidate,false,GRANGE HILL,geographic_index,17.73471697987775,-64.72495242395705,weak_similarity
982,st_thomas-bay-greut-rrum-bay,Greut Rrum Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,GREEN CAY,geographic_index,18.30961532150965,-64.9080402474628,weak_similarity
986,st_john-estate-grootpan-bay,Grootpan Bay,estate,st_john,none,research_clean_name_no_candidate,false,Brown Bay Estate,geographic_index,18.3614381274039,-64.7058491657759,weak_similarity
987,st_thomas-point-ground-rock,Ground Rock,point,st_thomas,none,research_clean_name_no_candidate,false,COCULUS ROCK,geographic_index,18.31372200975455,-64.8648698763188,weak_similarity
988,st_thomas-point-grouper-point,Grouper Point,point,st_thomas,none,research_clean_name_no_candidate,false,HOPE,geographic_index,18.3626612187422,-65.001633113491,weak_similarity
989,st_croix-historic-grove,Grove,historic,st_croix,exact,review_candidate,false,GROVE PLACE,geographic_index,17.730883867683502,-64.8230564385662,contains_clean_slug
995,st_croix-estate-guillarvrtct,Guillarvrtct,estate,st_croix,none,research_clean_name_no_candidate,false,ANGUILLA,geographic_index,17.700321192376997,-64.77482221435531,weak_similarity
997,st_thomas-bay-gut,Gut,bay,st_thomas,none,generic_fragment_do_not_coordinate,false,Caretbay Gut,geographic_index,18.36457293689035,-64.97608543520525,weak_similarity
998,st_croix-estate-gut-road,Gut Road,estate,st_croix,none,research_clean_name_no_candidate,false,Contentment Gut,geographic_index,17.7380551734812,-64.71023866116394,weak_similarity
999,st_john-point-guurdhouse-point,Guurdhouse Point,point,st_john,none,research_clean_name_no_candidate,false,BEVERHOUDTSBERG,geographic_index,18.334883331417153,-64.76886598807245,weak_similarity
1001,st_croix-bay-hadion-point,Hadion Point,bay,st_croix,none,research_clean_name_no_candidate,false,CARLTON,geographic_index,17.6968615238159,-64.84550134041919,weak_similarity
1009,st_croix-estate-halfpenny-bay,Halfpenny Bay,estate,st_croix,none,research_clean_name_no_candidate,false,ALTONA,geographic_index,17.747965284366,-64.69015943989746,weak_similarity
1010,st_thomas-island-halkun-cay,Halkun Cay,island,st_thomas,weak,review_candidate,false,KALKUM CAY,geographic_index,18.3504403569425,-65.05770189420505,weak_similarity
1014,st_croix-estate-hambluff-valley,Hambluff Valley,estate,st_croix,none,research_clean_name_no_candidate,false,CANE VALLEY,geographic_index,17.71909500710795,-64.84903999375955,weak_similarity
1015,st_croix-estate-hamby,Hamby,estate,st_croix,none,research_clean_name_no_candidate,false,HAMS BAY,geographic_index,17.76452693219865,-64.87741529528941,weak_similarity
1022,st_thomas-bay-hanaon-bay,Hanaon Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Haagensen House,geographic_index,18.3442,-64.9303,weak_similarity
1033,st_thomas-dictionaryEntry-harbor,Harbor,dictionaryEntry,st_thomas,review,generic_fragment_do_not_coordinate,false,Charlotte Amalie Harbor Historic Maps,geographic_index,18.3419,-64.9307,contains_clean_slug
1036,st_croix-estate-hard-ln7-our,Hard Ln7)our,estate,st_croix,none,ocr_or_name_cleanup_first,false,HARD LABOR,geographic_index,17.74250585600845,-64.83197282458195,weak_similarity
1037,st_thomas-estate-hard-lubor,Hard Lubor,estate,st_thomas,none,research_clean_name_no_candidate,false,Secret Harbour,geographic_index,18.3186,-64.8525,weak_similarity
1038,st_thomas-estate-harden-gut,Harden Gut,estate,st_thomas,none,research_clean_name_no_candidate,false,Havenbight,geographic_index,18.3297646929236,-64.92094811684731,weak_similarity
1039,st_thomas-estate-hardlabor,Hardlabor,estate,st_thomas,none,research_clean_name_no_candidate,false,Charlotte Amalie,geographic_index,18.3419,-64.9307,weak_similarity
1040,st_thomas-hill-hardlabor-hill,Hardlabor Hill,hill,st_thomas,none,research_clean_name_no_candidate,false,Maria Hill,geographic_index,18.359333337383298,-64.98905345449211,weak_similarity
1041,st_thomas-bay-hart-bay,Hart Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Caret Point,geographic_index,18.36457293689035,-64.97608543520525,weak_similarity
1049,st_croix-bay-hateau-bay,Hateau Bay,bay,st_croix,none,research_clean_name_no_candidate,false,HARTMAN,geographic_index,17.72625551725455,-64.66062192582025,weak_similarity
1053,st_thomas-bay-haulover-bay,Haulover Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,HANSLOLLIK ISLAND,geographic_index,18.3966282110595,-64.9083506345075,weak_similarity
1054,st_croix-estate-haunt-wflshlngtbn,Haunt WfLshlngtbn,estate,st_croix,none,ocr_or_name_cleanup_first,false,UNION & MOUNT WASHINGTON,geographic_index,17.7367566591224,-64.65108975122155,weak_similarity
1059,st_thomas-bay-haypiece-hill,Haypiece Hill,bay,st_thomas,none,research_clean_name_no_candidate,false,Maria Hill,geographic_index,18.359333337383298,-64.98905345449211,weak_similarity
1060,st_croix-estate-hclowamiinde,HClowamiinde,estate,st_croix,none,research_clean_name_no_candidate,false,Bulow'a-Minde,geographic_index,17.73924717655035,-64.72793560871304,weak_similarity
1064,st_thomas-bay-hendrik-bay,Hendrik Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,HONDURAS,geographic_index,18.3364577625297,-64.94284931506209,weak_similarity
1065,st_thomas-island-henley-cay,Henley Cay,island,st_thomas,none,research_clean_name_no_candidate,false,Flat Cay,geographic_index,18.3176615035053,-64.9888146529801,weak_similarity
1072,st_croix-estate-hglgcnsborg,Hglgcnsborg,estate,st_croix,none,ocr_or_name_cleanup_first,false,Estate Hogansborg,historic_sites,17.7091,-64.8463,weak_similarity
1074,st_john-estate-hill,Hill,estate,st_john,none,generic_fragment_do_not_coordinate,false,Caneel Hill,geographic_index,18.34305825172645,-64.7874874960091,weak_similarity
1076,st_croix-estate-hndracht,Hndracht,estate,st_croix,none,ocr_or_name_cleanup_first,false,Sprat,geographic_index,17.74306767792325,-64.88348586636539,weak_similarity
1077,st_thomas-estate-ho,Ho,estate,st_thomas,none,generic_fragment_do_not_coordinate,false,ADELPHI,geographic_index,18.3503525854884,-64.98204334502465,
1078,st_croix-estate-hodge,Hodge,estate,st_croix,none,research_clean_name_no_candidate,false,HOPE,geographic_index,17.7092930829718,-64.75842071161856,weak_similarity
1079,st_thomas-estate-hodge-plantation,Hodge plantation,estate,st_thomas,none,research_clean_name_no_candidate,false,HOPE,geographic_index,18.3626612187422,-65.001633113491,weak_similarity
1080,st_john-bay-hoe-hill,Hoe Hill,bay,st_john,none,research_clean_name_no_candidate,false,Ram Hill,geographic_index,18.304556,-64.701833,weak_similarity
1085,st_john-bay-hognest-bay,Hognest Bay,bay,st_john,none,research_clean_name_no_candidate,false,Hawksnest Bay,geographic_index,18.3541,-64.7792,weak_similarity
1086,st_john-bay-hognest-hill,Hognest Hill,bay,st_john,none,research_clean_name_no_candidate,false,Caneel Hill,geographic_index,18.34305825172645,-64.7874874960091,weak_similarity
1088,st_john-point-hognest-point,Hognest Point,point,st_john,none,research_clean_name_no_candidate,false,Hawksnest Bay,geographic_index,18.3541,-64.7792,weak_similarity
1091,st_thomas-estate-holenberg,Holenberg,estate,st_thomas,none,research_clean_name_no_candidate,false,SOLBERG,geographic_index,18.3502071369676,-64.94474322134475,weak_similarity
1098,st_thomas-point-honsler,Honsler,point,st_thomas,none,research_clean_name_no_candidate,false,Benner Bay,geographic_index,18.330419,-64.859625,weak_similarity
1099,st_croix-estate-hontufn,Hontufn,estate,st_croix,none,research_clean_name_no_candidate,false,FOUNTAIN,geographic_index,17.75211989177615,-64.8266436496026,weak_similarity
1106,st_thomas-estate-hope-point,Hope Point,estate,st_thomas,exact,review_candidate,false,HOPE,geographic_index,18.3626612187422,-65.001633113491,exact_clean_slug
1108,st_thomas-bay-horna-bay,Horn'a Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,Fortuna Bay,geographic_index,18.34910707085145,-65.0142865514324,weak_similarity
1110,st_croix-estate-hornjag-star,Hornjag star,estate,st_croix,weak,review_candidate,false,MORNING STAR,geographic_index,17.76267907047465,-64.76127587077406,weak_similarity
1114,st_thomas-bay-howell-point,Howell Point,bay,st_thomas,none,research_clean_name_no_candidate,false,HOPE,geographic_index,18.3626612187422,-65.001633113491,weak_similarity
1115,st_croix-estate-hpgens-borg,Hpgens Borg,estate,st_croix,none,ocr_or_name_cleanup_first,false,HOGENSBERG,geographic_index,17.71167459321845,-64.84332390797235,weak_similarity
1116,st_thomas-estate-hughes,Hughes,estate,st_thomas,none,research_clean_name_no_candidate,false,BETHESDA,geographic_index,18.3559062831591,-65.00835365155365,weak_similarity
1117,st_thomas-bay-hughes-point,Hughes Point,bay,st_thomas,none,research_clean_name_no_candidate,false,BETHESDA,geographic_index,18.3559062831591,-65.00835365155365,weak_similarity
1121,st_thomas-estate-humbug,Humbug,estate,st_thomas,none,research_clean_name_no_candidate,false,HULL,geographic_index,18.367754652070353,-64.95262479216476,weak_similarity
1128,st_thomas-point-iyntbatteriet,I'yntbatteriet,point,st_thomas,none,research_clean_name_no_candidate,false,Contant Hill,geographic_index,18.34442312704015,-64.95865161016525,weak_similarity
1132,st_croix-bay-icoco-bay,Icoco Bay,bay,st_croix,none,research_clean_name_no_candidate,false,NICHOLAS,geographic_index,17.7538763734073,-64.87378540868094,weak_similarity
1133,st_croix-estate-icovazrev,ICovaZrev,estate,st_croix,none,ocr_or_name_cleanup_first,false,COAKLEY BAY,geographic_index,17.75255735316205,-64.642238675789,weak_similarity
1135,st_thomas-point-ieaalc-de-klert-point,Ieaalc de Klert Point,point,st_thomas,none,research_clean_name_no_candidate,false,ANNA'S RETREAT,geographic_index,18.34264445784635,-64.88706827427085,weak_similarity
1136,st_croix-estate-ieouht-welome,IEouht Welome,estate,st_croix,none,research_clean_name_no_candidate,false,MOUNT WELCOME,geographic_index,17.73905288296575,-64.6921601952163,weak_similarity
1138,st_thomas-bay-iieiligcr-plantation,Iieiligcr plantation,bay,st_thomas,none,research_clean_name_no_candidate,false,Havenbight,geographic_index,18.3297646929236,-64.92094811684731,weak_similarity
1140,st_thomas-estate-iiimcib,Iiimcib,estate,st_thomas,none,research_clean_name_no_candidate,false,PATRICIA CAY,geographic_index,18.3061163569349,-64.87250593307215,weak_similarity
1144,st_thomas-estate-ilnctcndn-dol-icetzro-de-ana,Ilnctcndn dol ICetzro de Ana,estate,st_thomas,none,research_clean_name_no_candidate,false,ANNA'S RETREAT,geographic_index,18.34264445784635,-64.88706827427085,weak_similarity
1148,st_thomas-estate-ilozrrll,Ilozrrll,estate,st_thomas,none,research_clean_name_no_candidate,false,Bolongo Hill,geographic_index,18.3175123332078,-64.89879745646965,weak_similarity
1149,st_croix-point-in-queen-quarter,In Queen Quarter,point,st_croix,none,research_clean_name_no_candidate,false,LONG POINT & COTTON GARDEN,geographic_index,17.756962341569448,-64.58113017501906,weak_similarity
1154,st_thomas-estate-ioannis-beucrout-punt,Ioannis Beucrout Punt,estate,st_thomas,none,research_clean_name_no_candidate,false,ANNA'S RETREAT,geographic_index,18.34264445784635,-64.88706827427085,weak_similarity
1155,st_croix-estate-iohrlx-rest,IohrLx Rest,estate,st_croix,none,ocr_or_name_cleanup_first,false,WORK & REST,geographic_index,17.721303820101852,-64.72422807010045,weak_similarity
1156,st_thomas-estate-irvin,Irvin,estate,st_thomas,none,research_clean_name_no_candidate,false,Crown Bay,geographic_index,18.3516443841391,-64.97518249799175,weak_similarity
1157,st_thomas-estate-irwins-plantuge,Irwin's Plantuge,estate,st_thomas,none,research_clean_name_no_candidate,false,KINGS' QUARTER,geographic_index,18.341951771996698,-64.92744649382395,weak_similarity
1158,st_thomas-bay-isaac-bay,Isaac Bay,bay,st_thomas,none,research_clean_name_no_candidate,false,SABA ISLAND,geographic_index,18.305365213967647,-65.0001933420265,weak_similarity
